t	t_ros	pos_x	pos_y	pos_z	var_pos_x	var_pos_y	var_pos_z	ori_x	ori_y	ori_z	var_ori_x	var_ori_y	var_ori_z
 1687177200.444493	1687187772.027126	9.883385	-37.675053	-0.775331	0.231996	0.231973	0.209771	0.009384	0.026461	0.373297	0.216918	0.235988	0.215862	
 1687177200.749806	1687187772.330660	9.971961	-37.715106	-0.780505	0.237275	0.237312	0.212661	0.007175	0.021216	0.384380	0.220484	0.234546	0.218839	
 1687177201.053258	1687187772.642045	10.052817	-37.755533	-0.768414	0.236002	0.236024	0.211622	0.000265	0.028601	0.375552	0.218562	0.227533	0.217798	
 1687177201.360613	1687187772.946864	10.132701	-37.796853	-0.747524	0.229877	0.229908	0.207966	0.003584	0.024607	0.374307	0.213732	0.236813	0.214081	
 1687177201.665614	1687187773.253660	10.218911	-37.831504	-0.733911	0.237766	0.237771	0.213287	0.020126	0.030611	0.435115	0.218903	0.235061	0.219563	
 1687177201.973355	1687187773.576841	10.334028	-37.835164	-0.732018	0.228679	0.228697	0.207537	0.012539	0.030450	0.412158	0.228408	0.234204	0.213641	
 1687177202.278434	1687187773.874141	10.424525	-37.881999	-0.744266	0.238106	0.238105	0.213862	0.006240	0.032139	0.375387	0.224513	0.242943	0.220050	
 1687177202.585153	1687187774.159976	10.505731	-37.920934	-0.780687	0.233449	0.233454	0.210355	0.006686	0.020450	0.404441	0.216198	0.246174	0.216376	
 1687177202.889555	1687187774.479117	10.586159	-37.935397	-0.804692	0.237355	0.237385	0.212606	-0.003784	0.028195	0.415024	0.219584	0.228577	0.218772	
 1687177203.193785	1687187774.777622	10.647608	-37.976482	-0.809946	0.237042	0.237011	0.212673	-0.006918	0.033504	0.378776	0.221504	0.244642	0.218799	
 1687177203.499489	1687187775.076097	10.739398	-38.009324	-0.802447	0.236172	0.236146	0.211941	0.003589	0.029912	0.391782	0.223794	0.255817	0.218128	
 1687177203.806283	1687187775.388709	10.845163	-38.042683	-0.779255	0.234595	0.234527	0.211289	0.008392	0.025779	0.376342	0.216617	0.245731	0.217244	
 1687177204.109422	1687187775.696824	10.955745	-38.080655	-0.764930	0.235440	0.235367	0.211961	0.011661	0.024705	0.363854	0.219422	0.236066	0.218044	
 1687177204.413541	1687187775.991423	11.059924	-38.119418	-0.762888	0.230835	0.230810	0.208820	0.005144	0.024704	0.370486	0.219346	0.229727	0.214975	
 1687177204.718015	1687187776.303139	11.160961	-38.155905	-0.770963	0.233592	0.233608	0.210641	-0.000572	0.027006	0.366534	0.216301	0.232721	0.216812	
 1687177205.025294	1687187776.618658	11.242619	-38.209972	-0.795003	0.229477	0.229458	0.207484	0.028684	0.027709	0.339076	0.213261	0.234482	0.213524	
 1687177205.329710	1687187776.917705	11.320297	-38.242696	-0.782882	0.238872	0.238838	0.213674	-0.000584	0.023468	0.378140	0.262157	0.235882	0.219916	
 1687177205.634280	1687187777.211416	11.394101	-38.273863	-0.782221	0.227336	0.227240	0.206664	0.019023	0.021323	0.351736	0.212289	0.228421	0.212458	
 1687177205.940192	1687187777.532492	11.467504	-38.286781	-0.788075	0.238505	0.238464	0.213772	-0.004646	0.017395	0.360800	0.237491	0.228181	0.219956	
 1687177206.244678	1687187777.823155	11.564022	-38.307689	-0.789651	0.228712	0.228648	0.207099	0.005160	0.024772	0.374545	0.214455	0.219614	0.213060	
 1687177206.553104	1687187778.137441	11.668698	-38.358588	-0.783707	0.237347	0.237358	0.212770	0.012775	0.027955	0.372797	0.218696	0.235591	0.219003	
 1687177206.857001	1687187778.442556	11.782106	-38.414859	-0.775237	0.234298	0.234295	0.211162	0.018888	0.025890	0.371126	0.222564	0.236124	0.217473	
 1687177207.163047	1687187778.740521	11.895405	-38.465499	-0.779124	0.237972	0.237958	0.213792	0.016449	0.022433	0.363490	0.234569	0.233031	0.220141	
 1687177207.468119	1687187779.042259	11.994157	-38.512678	-0.798046	0.234071	0.234113	0.210994	0.004710	0.025828	0.362178	0.227170	0.224847	0.217076	
 1687177207.773220	1687187779.346984	12.052110	-38.553978	-0.816062	0.236753	0.236862	0.212502	-0.006673	0.032959	0.365281	0.218092	0.233151	0.218520	
 1687177208.077156	1687187779.649113	12.108671	-38.589570	-0.826409	0.236410	0.236501	0.212273	0.004429	0.031062	0.385882	0.223271	0.250826	0.218122	
 1687177208.382941	1687187779.950529	12.178748	-38.618894	-0.818526	0.235668	0.235657	0.211695	0.008925	0.024748	0.382248	0.217654	0.245023	0.217791	
 1687177208.691329	1687187780.262074	12.264036	-38.645359	-0.805551	0.234832	0.234844	0.211378	0.010538	0.021446	0.380769	0.219605	0.232333	0.217635	
 1687177208.995254	1687187780.565574	12.366789	-38.688400	-0.795883	0.237453	0.237472	0.213242	0.019311	0.017058	0.393932	0.223071	0.228353	0.219617	
 1687177209.299090	1687187780.879708	12.458819	-38.761556	-0.795930	0.223515	0.223546	0.203784	0.012104	0.028591	0.399911	0.227086	0.212066	0.209718	
 1687177209.602580	1687187781.192941	12.535726	-38.840729	-0.803299	0.225316	0.225280	0.204905	0.006013	0.031886	0.400919	0.215222	0.230697	0.210775	
 1687177209.913245	1687187781.490691	12.613629	-38.908713	-0.805605	0.238045	0.238124	0.213325	-0.002351	0.030724	0.395900	0.219709	0.248282	0.219438	
 1687177210.220765	1687187781.801479	12.702618	-38.964779	-0.802182	0.234458	0.234425	0.211198	0.004712	0.024319	0.382514	0.218789	0.245911	0.217150	
 1687177210.525383	1687187782.123366	12.794314	-38.994479	-0.798219	0.230387	0.230214	0.208645	0.015119	0.009250	0.377552	0.214300	0.229124	0.214473	
 1687177210.831298	1687187782.420441	12.899936	-38.997000	-0.803865	0.234962	0.234771	0.211642	0.010877	0.000722	0.378424	0.229649	0.214804	0.217556	
 1687177211.138206	1687187782.727450	12.999380	-39.001192	-0.808621	0.238047	0.237945	0.213420	-0.006761	0.008931	0.386887	0.226457	0.214965	0.219605	
 1687177211.444623	1687187783.028653	13.084235	-39.019133	-0.812496	0.234524	0.234514	0.210944	-0.000271	0.012975	0.391718	0.220413	0.216131	0.217183	
 1687177211.752481	1687187783.340062	13.165016	-39.054969	-0.812533	0.238672	0.238650	0.213608	-0.000485	0.018639	0.391525	0.219552	0.221309	0.219933	
 1687177212.056841	1687187783.633504	13.235462	-39.098976	-0.801198	0.233331	0.233311	0.210179	-0.006712	0.009889	0.390622	0.216341	0.225006	0.216453	
 1687177212.360377	1687187783.945512	13.315790	-39.141870	-0.785031	0.235882	0.235772	0.212361	-0.000500	0.006844	0.397572	0.221865	0.218214	0.218675	
 1687177212.669857	1687187784.260713	13.418008	-39.184100	-0.798956	0.231200	0.231040	0.209252	0.003970	0.003647	0.394487	0.215169	0.212375	0.215381	
 1687177212.973751	1687187784.557958	13.536373	-39.214390	-0.821434	0.238173	0.238084	0.213297	0.004172	0.000931	0.388592	0.220015	0.215193	0.219593	
 1687177213.276945	1687187784.856803	13.645752	-39.239326	-0.840848	0.235191	0.235164	0.211390	-0.001021	0.007962	0.362106	0.218027	0.212874	0.217580	
 1687177213.581721	1687187785.156326	13.717960	-39.263010	-0.843694	0.235191	0.235223	0.211431	-0.004870	0.008688	0.360710	0.216910	0.215192	0.217563	
 1687177213.886613	1687187785.475818	13.781507	-39.286090	-0.837847	0.235576	0.235606	0.211701	0.000442	0.017266	0.372359	0.219038	0.216264	0.217848	
 1687177214.189755	1687187785.785409	13.847287	-39.314550	-0.824242	0.235538	0.235595	0.211712	-0.008015	0.009709	0.382305	0.217511	0.223534	0.217963	
 1687177214.499450	1687187786.095778	13.960542	-39.350505	-0.810883	0.234863	0.234896	0.211355	0.012192	0.008597	0.382346	0.221918	0.217026	0.217678	
 1687177214.808201	1687187786.389373	14.063866	-39.393552	-0.805745	0.238341	0.238412	0.214035	0.001144	0.015294	0.362985	0.227611	0.217128	0.220227	
 1687177215.113700	1687187786.694959	14.160756	-39.435237	-0.817930	0.235309	0.235329	0.211611	-0.001667	0.017831	0.367255	0.217038	0.221060	0.217707	
 1687177215.417238	1687187786.995404	14.265104	-39.473973	-0.840399	0.235066	0.235097	0.211148	0.025301	0.005440	0.354433	0.217497	0.223704	0.217475	
 1687177215.721990	1687187787.338923	14.382129	-39.505067	-0.857401	0.232905	0.232899	0.209648	0.000111	0.013349	0.382218	0.247831	0.211243	0.215858	
 1687177216.028245	1687187787.655368	14.474218	-39.522604	-0.837671	0.238039	0.238060	0.213471	-0.014015	0.010904	0.380710	0.219602	0.220094	0.219748	
 1687177216.332844	1687187787.910506	14.552467	-39.557330	-0.829021	0.235709	0.235803	0.212197	-0.006537	0.011119	0.365060	0.230197	0.218738	0.218256	
 1687177216.636709	1687187788.207561	14.624768	-39.600224	-0.822075	0.234133	0.234162	0.210685	-0.006386	0.019077	0.383701	0.219669	0.216804	0.216843	
 1687177216.941777	1687187788.516186	14.700479	-39.653194	-0.812927	0.237235	0.237258	0.212545	-0.002192	0.019590	0.388026	0.222686	0.226756	0.218910	
 1687177217.252337	1687187788.834161	14.799527	-39.691680	-0.793861	0.233375	0.233365	0.210357	0.001249	0.018280	0.386519	0.217477	0.224194	0.216628	
 1687177217.558204	1687187789.129667	14.895585	-39.726323	-0.793545	0.239829	0.239772	0.215112	0.003000	0.017642	0.350866	0.221203	0.227162	0.221335	
 1687177217.871157	1687187789.444205	14.995423	-39.747660	-0.806717	0.234993	0.234967	0.211870	-0.013963	0.007939	0.354850	0.217514	0.222632	0.218053	
 1687177218.175152	1687187789.746176	15.094464	-39.762989	-0.840125	0.239609	0.239623	0.214304	-0.000960	0.012287	0.363765	0.232130	0.218915	0.220605	
 1687177218.488739	1687187790.060809	15.184610	-39.793896	-0.847167	0.234614	0.234617	0.210426	-0.036776	0.023361	0.366743	0.216467	0.216330	0.216633	
 1687177218.791721	1687187790.374691	15.247423	-39.850700	-0.838184	0.237693	0.237730	0.213111	-0.016054	0.025106	0.373884	0.299213	0.238878	0.219216	
 1687177219.096595	1687187790.675377	15.314170	-39.905482	-0.821074	0.234606	0.234653	0.210988	0.004136	0.030831	0.392016	0.236237	0.235694	0.217152	
 1687177219.400007	1687187790.974213	15.388542	-39.958067	-0.783580	0.235133	0.235150	0.211850	-0.001565	0.024420	0.372435	0.218411	0.240127	0.218024	
 1687177219.709688	1687187791.283337	15.475519	-39.996351	-0.766171	0.235524	0.235526	0.212365	0.001414	0.026405	0.370751	0.219512	0.231612	0.218503	
 1687177220.015581	1687187791.587361	15.597109	-40.025590	-0.782018	0.237500	0.237482	0.213225	0.007726	0.022718	0.363178	0.219409	0.234176	0.219334	
 1687177220.329906	1687187791.912752	15.703714	-40.052351	-0.802718	0.242173	0.242199	0.215953	0.000906	0.018252	0.358293	0.223565	0.231584	0.222201	
 1687177220.633842	1687187792.201192	15.804665	-40.071287	-0.823238	0.235648	0.235638	0.211635	0.020124	0.036957	0.409103	0.217628	0.223353	0.217844	
 1687177220.944932	1687187792.514149	15.883860	-40.121016	-0.830518	0.235069	0.235090	0.211155	0.012284	0.048026	0.372105	0.231523	0.248168	0.217369	
 1687177221.250383	1687187792.827288	15.966527	-40.159130	-0.809499	0.238819	0.238800	0.214005	0.007214	0.040751	0.392250	0.222899	0.275320	0.220315	
 1687177221.555353	1687187793.130180	16.059952	-40.175563	-0.806432	0.235030	0.234988	0.211537	0.009760	0.038984	0.408331	0.218536	0.260509	0.217823	
 1687177221.859944	1687187793.484603	16.161474	-40.188948	-0.807345	0.234543	0.234523	0.211663	0.000324	0.042204	0.415347	0.219805	0.253942	0.217692	
 1687177222.165999	1687187793.742364	16.261552	-40.262723	-0.830953	0.236234	0.236203	0.212086	0.012067	0.046211	0.371638	0.220474	0.265931	0.218354	
 1687177222.472061	1687187794.056408	16.380497	-40.322458	-0.844374	0.236774	0.236648	0.212357	0.006310	0.036589	0.406480	0.220949	0.265980	0.218497	
 1687177222.776758	1687187794.354559	16.475758	-40.381708	-0.841891	0.238061	0.237927	0.213085	0.010745	0.036492	0.317757	0.220134	0.246957	0.219097	
 1687177223.088120	1687187794.666884	16.567221	-40.409114	-0.810166	0.234341	0.234254	0.211281	-0.006792	0.033689	0.382408	0.219055	0.243920	0.217176	
 1687177223.396521	1687187794.967293	16.663690	-40.438598	-0.805829	0.232114	0.231929	0.209991	0.003690	0.034258	0.358238	0.221556	0.243287	0.215576	
 1687177223.703568	1687187795.281415	16.772750	-40.464383	-0.802379	0.237111	0.237025	0.212549	0.002313	0.016932	0.373735	0.218728	0.244751	0.218505	
 1687177224.014972	1687187795.606563	16.886466	-40.499498	-0.808305	0.237782	0.237703	0.213066	0.002922	0.027893	0.361413	0.219495	0.222264	0.219355	
 1687177224.319148	1687187795.894168	16.968844	-40.564475	-0.812736	0.239090	0.239062	0.213845	-0.006715	0.040989	0.359213	0.220175	0.237632	0.220238	
 1687177224.626193	1687187796.208923	17.047495	-40.633447	-0.813352	0.232058	0.232027	0.209052	-0.000606	0.037793	0.376131	0.221550	0.258803	0.215230	
 1687177224.929688	1687187796.500674	17.148344	-40.689251	-0.793681	0.235776	0.235668	0.211823	0.012002	0.029720	0.386043	0.219700	0.253057	0.217991	
 1687177225.235118	1687187796.839018	17.269499	-40.722460	-0.774364	0.235314	0.235061	0.212452	0.013331	0.025759	0.354036	0.222632	0.234507	0.218413	
 1687177225.538909	1687187797.117522	17.377764	-40.753341	-0.792044	0.230687	0.230506	0.209369	0.013058	0.023399	0.340374	0.220743	0.225308	0.215100	
 1687177225.851162	1687187797.429205	17.492033	-40.782452	-0.836590	0.240439	0.240361	0.214442	0.007941	0.024711	0.365142	0.226589	0.229027	0.220641	
 1687177226.156018	1687187797.733037	17.592613	-40.834192	-0.857167	0.239042	0.238997	0.213058	0.003379	0.038533	0.365020	0.221053	0.229348	0.219432	
 1687177226.469635	1687187798.049955	17.678591	-40.892255	-0.842277	0.239905	0.239891	0.214083	0.003658	0.040430	0.377812	0.220934	0.253574	0.220438	
 1687177226.773444	1687187798.375788	17.779061	-40.927150	-0.802776	0.239056	0.239031	0.214517	0.000479	0.034537	0.380128	0.221593	0.256886	0.220789	
 1687177227.085612	1687187798.666310	17.890635	-40.966262	-0.792572	0.240102	0.239931	0.215625	-0.001920	0.036967	0.355837	0.223039	0.250515	0.221636	
 1687177227.389470	1687187798.959143	18.033643	-40.995755	-0.810632	0.235506	0.235429	0.211938	0.006073	0.023957	0.360222	0.220167	0.250557	0.217949	
 1687177227.705162	1687187799.280326	18.176403	-41.039884	-0.832739	0.240043	0.239965	0.214502	0.009666	0.034644	0.348032	0.221761	0.230405	0.220760	
 1687177228.011287	1687187799.603449	18.314750	-41.092594	-0.848819	0.233449	0.233430	0.210377	0.017739	0.040875	0.364319	0.218455	0.239670	0.216572	
 1687177228.318985	1687187799.965723	18.403511	-41.139677	-0.858454	0.240213	0.240254	0.214763	0.013761	0.041306	0.356118	0.230557	0.255806	0.221066	
 1687177228.625824	1687187800.209214	18.466906	-41.167699	-0.855017	0.238692	0.238802	0.213994	-0.000096	0.036577	0.372052	0.224777	0.256245	0.219978	
 1687177228.932722	1687187800.538836	18.519194	-41.183982	-0.846174	0.235030	0.235015	0.211671	0.001659	0.032475	0.370452	0.219395	0.248242	0.217514	
 1687177229.235757	1687187800.820853	18.616389	-41.211580	-0.841461	0.238313	0.238317	0.213355	0.012303	0.043852	0.384447	0.220325	0.242594	0.219375	
 1687177229.551540	1687187801.119805	18.730738	-41.267181	-0.818198	0.239423	0.239569	0.214218	0.026406	0.039285	0.379909	0.223824	0.264333	0.220164	
 1687177229.856611	1687187801.450663	18.844919	-41.318498	-0.785032	0.236859	0.236917	0.213101	0.019086	0.038067	0.363182	0.244117	0.247155	0.219169	
 1687177230.165860	1687187801.753629	18.952672	-41.360996	-0.791869	0.230586	0.230522	0.208903	0.047395	0.039521	0.350915	0.226299	0.241683	0.214839	
 1687177230.469603	1687187802.066179	19.058198	-41.384368	-0.798408	0.237412	0.237399	0.213318	0.004893	0.021669	0.348298	0.303056	0.237622	0.219449	
 1687177230.780575	1687187802.357049	19.162264	-41.414945	-0.820531	0.234278	0.234331	0.211164	0.001052	0.024987	0.340222	0.217691	0.222783	0.216999	
 1687177231.084049	1687187802.663872	19.239228	-41.464179	-0.842438	0.239789	0.239881	0.214038	0.001660	0.030866	0.356917	0.220523	0.231620	0.220213	
 1687177231.386780	1687187802.974984	19.315179	-41.523793	-0.842597	0.234615	0.234647	0.210637	0.012510	0.035664	0.375905	0.217503	0.236603	0.216816	
 1687177231.693444	1687187803.266531	19.393493	-41.575581	-0.817004	0.236444	0.236374	0.212287	0.012652	0.027056	0.376457	0.223006	0.243406	0.218514	
 1687177232.005377	1687187803.590646	19.493183	-41.603742	-0.782635	0.240333	0.240177	0.215416	-0.000744	0.015388	0.368741	0.227049	0.233437	0.221602	
 1687177232.309954	1687187803.898978	19.592350	-41.631239	-0.783316	0.232126	0.231973	0.210470	-0.001346	0.019489	0.361293	0.217250	0.218355	0.216190	
 1687177232.621222	1687187804.198386	19.687584	-41.673752	-0.814120	0.235036	0.235003	0.211557	0.005156	0.023052	0.360794	0.219029	0.223774	0.217653	
 1687177232.934803	1687187804.512319	19.769938	-41.728078	-0.848595	0.238198	0.238186	0.213125	0.000957	0.028301	0.377937	0.220506	0.227265	0.219499	
 1687177233.241962	1687187804.841319	19.853178	-41.790553	-0.861731	0.238043	0.238017	0.212572	0.012723	0.038716	0.362620	0.220042	0.233924	0.218696	
 1687177233.546449	1687187805.134010	19.937176	-41.842341	-0.842418	0.235562	0.235525	0.211444	0.015974	0.032180	0.358498	0.221945	0.247432	0.217749	
 1687177233.859275	1687187805.434201	20.031131	-41.869079	-0.818652	0.239762	0.239599	0.214755	0.013280	0.027253	0.350988	0.229358	0.238788	0.220956	
 1687177234.164475	1687187805.744895	20.122290	-41.880497	-0.804956	0.236706	0.236613	0.212982	0.006195	0.023307	0.351064	0.225070	0.230580	0.219116	
 1687177234.471073	1687187806.054214	20.213213	-41.901799	-0.814962	0.235537	0.235503	0.211751	0.001372	0.030235	0.359284	0.219185	0.225322	0.217976	
 1687177234.780869	1687187806.359809	20.276526	-41.956341	-0.830901	0.238898	0.238855	0.213378	-0.003602	0.041718	0.376469	0.220820	0.236639	0.219760	
 1687177235.086636	1687187806.691789	20.338269	-42.030158	-0.826273	0.237667	0.237615	0.212819	0.002261	0.043172	0.388946	0.223918	0.260328	0.219056	
 1687177235.391572	1687187806.987609	20.417941	-42.104885	-0.812322	0.226126	0.226050	0.205391	0.017031	0.035730	0.377582	0.213516	0.252343	0.211444	
 1687177235.699239	1687187807.313801	20.515807	-42.160279	-0.794322	0.232641	0.232437	0.210188	0.013828	0.026951	0.361329	0.225592	0.238974	0.216286	
 1687177236.003382	1687187807.577985	20.622699	-42.187210	-0.798971	0.235016	0.234824	0.211960	0.008943	0.022561	0.353623	0.224506	0.228425	0.218038	
 1687177236.307861	1687187807.882852	20.710257	-42.202993	-0.843512	0.234117	0.234021	0.211047	0.007639	0.029767	0.353657	0.219956	0.224191	0.217142	
 1687177236.612430	1687187808.207071	20.773320	-42.244906	-0.878634	0.236804	0.236743	0.212192	-0.005176	0.041303	0.361662	0.220122	0.235432	0.218458	
 1687177236.916661	1687187808.496488	20.836924	-42.298685	-0.894705	0.238050	0.237945	0.212787	0.002132	0.041722	0.382792	0.225027	0.261659	0.218943	
 1687177237.220668	1687187808.795186	20.915233	-42.367728	-0.876984	0.234265	0.234206	0.210541	0.010428	0.040698	0.383130	0.218597	0.257218	0.216743	
 1687177237.525224	1687187809.098171	21.009254	-42.420505	-0.832921	0.236764	0.236613	0.212889	0.013139	0.029107	0.377095	0.222130	0.254164	0.219170	
 1687177237.829845	1687187809.400652	21.122490	-42.448223	-0.814283	0.234658	0.234394	0.212031	0.014941	0.018085	0.372457	0.224270	0.233402	0.218120	
 1687177238.134932	1687187809.722958	21.230767	-42.465188	-0.829927	0.234190	0.233986	0.211461	0.008158	0.008691	0.373397	0.227137	0.219313	0.217541	
 1687177238.439820	1687187810.031373	21.326182	-42.481022	-0.869347	0.235685	0.235640	0.211868	0.003533	0.019007	0.385500	0.221790	0.214742	0.218083	
 1687177238.746452	1687187810.328439	21.406664	-42.523987	-0.902860	0.235889	0.235877	0.211336	-0.005591	0.037317	0.377878	0.219001	0.221001	0.217534	
 1687177239.050272	1687187810.659525	21.461492	-42.565981	-0.890627	0.238167	0.238149	0.212752	-0.007506	0.035873	0.395707	0.225275	0.251427	0.218988	
 1687177239.354083	1687187810.941446	21.529422	-42.587727	-0.855391	0.235387	0.235303	0.211338	-0.003037	0.032995	0.408242	0.226066	0.246984	0.217549	
 1687177239.657316	1687187811.269493	21.621848	-42.595381	-0.804374	0.235337	0.235175	0.212105	-0.011531	0.023761	0.399294	0.222829	0.239673	0.218188	
